,Gene stable ID,Gene name,Transcript name,RefSeq match transcript (MANE Select),Ensembl Canonical,Transcript stable ID,gene_id
11884,ENSG00000285838,,,,True,ENST00000662357,ENSG00000285838.1
11885,ENSG00000269791,SSX4B,SSX4B-201,NM_001034832.5,True,ENST00000595235,ENSG00000269791.5
11886,ENSG00000280269,,,,True,ENST00000624366,ENSG00000280269.1
11887,ENSG00000234684,SDCBP2-AS1,SDCBP2-AS1-204,,True,ENST00000609470,ENSG00000234684.6
11888,ENSG00000204264,PSMB8,PSMB8-202,NM_148919.4,True,ENST00000374882,ENSG00000204264.9
11889,ENSG00000215302,WHAMMP4,WHAMMP4-201,,True,ENST00000399971,ENSG00000215302.8
11890,ENSG00000146856,AGBL3,AGBL3-203,NM_178563.4,True,ENST00000436302,ENSG00000146856.14
11891,ENSG00000175611,ERCC6L2-AS1,ERCC6L2-AS1-205,,True,ENST00000433656,ENSG00000175611.11
11892,ENSG00000075426,FOSL2,FOSL2-201,NM_005253.4,True,ENST00000264716,ENSG00000075426.11
11893,ENSG00000175536,LIPT2,LIPT2-201,NM_001144869.3,True,ENST00000310109,ENSG00000175536.6
11894,ENSG00000272501,,,,True,ENST00000606367,ENSG00000272501.1
11895,ENSG00000132801,ZSWIM3,ZSWIM3-201,NM_080752.4,True,ENST00000255152,ENSG00000132801.6
11896,ENSG00000202125,RNU1-100P,RNU1-100P-201,,True,ENST00000365255,ENSG00000202125.1
11897,ENSG00000271781,,,,True,ENST00000607068,ENSG00000271781.1
11898,ENSG00000162669,HFM1,HFM1-201,NM_001017975.6,True,ENST00000370425,ENSG00000162669.15
11899,ENSG00000274265,,,,True,ENST00000662742,ENSG00000274265.4
11900,ENSG00000271741,,,,True,ENST00000487874,ENSG00000271741.1
11901,ENSG00000267340,,,,True,ENST00000589047,ENSG00000267340.1
11902,ENSG00000257512,,,,True,ENST00000552735,ENSG00000257512.1
11903,ENSG00000100767,PAPLN,PAPLN-212,NM_001365906.3,True,ENST00000644200,ENSG00000100767.16
11904,ENSG00000207496,SNORA7A,SNORA7A-201,,True,ENST00000384765,ENSG00000207496.1
11905,ENSG00000235957,COX7CP1,COX7CP1-201,,True,ENST00000446556,ENSG00000235957.1
11906,ENSG00000227827,PKD1P2,PKD1P2-201,,True,ENST00000532739,ENSG00000227827.3
11907,ENSG00000088899,LZTS3,LZTS3-202,NM_001365618.1,True,ENST00000337576,ENSG00000088899.15
11908,ENSG00000273853,,,,True,ENST00000614876,ENSG00000273853.1
11909,ENSG00000262766,,,,True,ENST00000576336,ENSG00000262766.1
11910,ENSG00000141854,MISP3,MISP3-202,NM_001291291.2,True,ENST00000587086,ENSG00000141854.9
11911,ENSG00000168509,HJV,HJV-201,NM_213653.4,True,ENST00000336751,ENSG00000168509.19
11912,ENSG00000118004,COLEC11,COLEC11-202,NM_024027.5,True,ENST00000349077,ENSG00000118004.17
11913,ENSG00000204396,VWA7,VWA7-201,NM_025258.3,True,ENST00000375688,ENSG00000204396.10
11914,ENSG00000147443,DOK2,DOK2-201,NM_003974.4,True,ENST00000276420,ENSG00000147443.12
11915,ENSG00000081051,AFP,AFP-202,NM_001134.3,True,ENST00000395792,ENSG00000081051.7
11916,ENSG00000249437,NAIP,NAIP-208,NM_004536.3,True,ENST00000517649,ENSG00000249437.7
11917,ENSG00000234719,NPIPB2,NPIPB2-202,NM_001396485.1,True,ENST00000399147,ENSG00000234719.8
11918,ENSG00000144036,EXOC6B,EXOC6B-201,NM_015189.3,True,ENST00000272427,ENSG00000144036.15
11919,ENSG00000055163,CYFIP2,CYFIP2-222,NM_001037333.3,True,ENST00000620254,ENSG00000055163.19
11920,ENSG00000218227,,,,True,ENST00000477964,ENSG00000218227.3
11921,ENSG00000226471,,,,True,ENST00000458080,ENSG00000226471.6
11922,ENSG00000245275,SAP30L-AS1,SAP30L-AS1-207,,True,ENST00000658072,ENSG00000245275.7
11923,ENSG00000218537,MIF-AS1,MIF-AS1-201,,True,ENST00000406213,ENSG00000218537.1
11924,ENSG00000274677,,,,True,ENST00000622369,ENSG00000274677.1
11925,ENSG00000105708,ZNF14,ZNF14-201,NM_021030.3,True,ENST00000344099,ENSG00000105708.8
11926,ENSG00000130363,RSPH3,RSPH3-201,NM_031924.8,True,ENST00000367069,ENSG00000130363.11
11927,ENSG00000133142,TCEAL4,TCEAL4-208,NM_001006935.3,True,ENST00000472484,ENSG00000133142.17
11928,ENSG00000225447,RPS15AP10,RPS15AP10-201,,True,ENST00000432472,ENSG00000225447.1
11929,ENSG00000110975,SYT10,SYT10-201,NM_198992.4,True,ENST00000228567,ENSG00000110975.8
11930,ENSG00000160766,GBAP1,GBAP1-201,,True,ENST00000566701,ENSG00000160766.14
11931,ENSG00000198033,TUBA3C,TUBA3C-201,NM_006001.3,True,ENST00000400113,ENSG00000198033.11
11932,ENSG00000238113,LINC01410,LINC01410-201,,True,ENST00000424345,ENSG00000238113.6
11933,ENSG00000276744,,,,True,ENST00000617588,ENSG00000276744.1
11934,ENSG00000159753,CARMIL2,CARMIL2-201,NM_001013838.3,True,ENST00000334583,ENSG00000159753.13
11935,ENSG00000157578,LCA5L,LCA5L-201,NM_152505.4,True,ENST00000288350,ENSG00000157578.13
